,movieId,director
6278,47646,Wim Wenders
6279,47721,Eric Steel
6280,47725,Mel Gibson
6281,47736,Tony Bill
6282,47774,Jeff Tremaine
6283,47793,Steven Zaillian
6284,47810,Hans Canosa
6285,47894,Larry Charles
6286,47937,Guillermo del Toro
6287,47950,Andrew Davis
6288,47952,Roger Allers
6289,47970,Todd Phillips
6290,47978,Martin Scorsese
6291,47997,Jonathan Liebesman
6292,47999,Greg Coolidge
6293,48001,Ryan Murphy
6294,48032,Barry Levinson
6295,48043,John Bonito
6296,48045,Douglas McGrath
6297,48082,Federico Fellini
6298,48142,Sergey Vasilev
6299,48150,John Gulager
6300,48161,Todd Field
6301,48214,Amy Berg
6302,48262,Kevin Macdonald
6303,48304,David Leaf
6304,48319,John Cameron Mitchell
6305,48322,Alfonso Cuarón
6306,48326,Christopher Nolan
6307,48342,Clint Eastwood
6308,48385,Géla Babluani
6309,48394,Darren Lynn Bousman
6310,48412,Phillip Noyce
6311,48414,Gabriel Range
6312,48416,David Bowers
6313,48516,Tom Tykwer
6314,48518,Michael Lembeck
6315,48520,Greg Beeman
6316,48560,Ridley Scott
6317,48593,Barbara Kopple
6318,48596,Christopher Guest
6319,48598,Steve Anderson
6320,48638,Michael Caton-Jones
6321,48649,Martin Campbell
6322,48678,George Miller
6323,48696,Bob Odenkirk
6324,48698,Tony Scott
6325,48738,Emilio Estevez
6326,48741,Brad Silberling
6327,48744,Nancy Meyers
6328,48774,David Ayer
6329,48780,Richard Linklater
6330,48783,Edwin S. Porter
6331,48872,Liam Lynch
6332,48877,Catherine Hardwicke
6333,48879,Edward Zwick
6334,48883,Gary Winick
6335,48982,Stefen Fangmeier
6336,48997,Sylvester Stallone
6337,49013,Steven Shainberg
6338,49110,Michael Anderson
6339,49130,Todd Stephens
6340,49132,John Curran
6341,49220,McG
6342,49263,Robert De Niro
6343,49265,Bill Condon
6344,49272,Richard LaGravenese
6345,49274,David Lynch
6346,49276,Nicholas Hytner
6347,49278,Richard Eyre
6348,49280,Corey Yuen
6349,49284,Yimou Zhang
6350,49286,Steven Soderbergh
6351,49314,Clint Eastwood
6352,49347,Glen Morgan
6353,49389,Sylvain White
6354,49396,Chris Noonan
6355,49524,Joe Nussbaum
6356,49530,Roger Michell
6357,49647,Julien Duvivier
6358,49649,Julien Duvivier
6359,49651,Michael Katleman
6360,49666,Nick Cassavetes
6361,49688,Dave Meyers
6362,49735,Susanne Bier
6363,49772,Gabor Csupo
6364,49793,Frank Sebastiano
6365,49822,Conor McMahon
6366,49824,Michael Apted
6367,49910,Adrienne Shelly
6368,49917,Paul Almond
6369,49932,Susannah Grant
6370,49957,Joe Carnahan
6371,49961,Katja von Garnier
6372,50003,Jason Friedberg
6373,50005,Danny Pang
6374,50064,Michael Lehmann
6375,50068,Peter Webber
6376,50147,Brian Robbins
6377,50158,Lars von Trier
6378,50160,Billy Corben
6379,50189,Brad Bird
6380,50274,Olivier Assayas
6381,50354,Michael Polish
6382,50356,Adam McKay
6383,50440,Nick Hurran
6384,50442,Michael Hegner
6385,50445,Simon Brand
6386,50514,Mark Steven Johnson
6387,50601,Billy Ray
6388,50610,Tyler Perry
6389,50613,Marc Lawrence
6390,50658,Joel Schumacher
6391,50685,Robert Ben Garant
6392,50740,Craig Brewer
6393,50792,Cagan Irmak
6394,50794,George Hickenlooper
6395,50796,Edgar Wright
6396,50798,Emanuele Crialese
6397,50800,Chris Gerolmo
6398,50802,Lee Tamahori
6399,50804,Michael Apted
6400,50806,Tim Sullivan
6401,50842,David Fincher
6402,50851,Nicolas Winding Refn
6403,50872,Richard Compton
6404,50912,Maya Deren
6405,50923,Walt Becker
6406,50942,Zack Snyder
6407,50954,Nacho Cerdà
6408,50999,Tom Vaughan
6409,51024,Robert Shaye
6410,51037,Pierre Salvadori
6411,51077,Bong Joon Ho
6412,51080,Julian Jarrold
6413,51082,Mira Nair
6414,51084,Chris Rock
6415,51086,Mennan Yapo
6416,51088,James Wan
6417,51091,Mike Binder
6418,51167,Sunu Gonera
6419,51174,Antoine Fuqua
6420,51255,Martin Weisz
6421,51314,Kevin Munroe
6422,51357,Paul Verhoeven
6423,51412,Scott Frank
6424,51471,Josh Gordon
6425,51498,Steve Carr
6426,51540,Robert Rodriguez
6427,51545,Stephen Hopkins
6428,51562,Stephen J. Anderson
6429,51573,Paul Rachman
6430,51575,Enzo G. Castellari
6431,51662,Danny Boyle
6432,51666,Lasse Hallström
6433,51694,Chuck Jones
6434,51698,D.J. Caruso
6435,51705,Matt Maiellaro
6436,51709,Olivier Dahan
6437,51834,Gregory Hoblit
6438,51884,Nimród Antal
6439,51903,Jonathan Kasdan
6440,51925,Steve Bendelack
6441,51927,David S. Goyer
6442,51931,Harvey Glazer
6443,51933,Sam Raimi
6444,51935,Curtis Hanson
6445,51937,Kirk R. Thatcher
6446,51939,Michael Apted
6447,52042,Rob Stewart
6448,52241,William Lustig
6449,52245,Jesse Peretz
6450,52279,Satoshi Kon
6451,52281,Timur Bekmambetov
6452,52283,Shane Meadows
6453,52287,Sarah Polley
6454,52299,Judd Apatow
6455,52319,Adam Shankman
6456,52328,Juan Carlos Fresnadillo
6457,52375,Sammo Kam-Bo Hung
6458,52435,Stanley Nelson
6459,52458,Chris Miller
6460,52462,John Carney
6461,52579,Gore Verbinski
6462,52604,William Friedkin
6463,52644,Bruce A. Evans
6464,52668,Jonathan Frakes
6465,52694,Peter Winther
6466,52712,Hal Hartley
6467,52715,Park Chan-Wook
6468,52722,Nicholas Mastandrea
6469,52724,Sean Ellis
6470,52730,Steven Soderbergh
6471,52767,David Moreau
6472,52784,Leander Haußmann
6473,52831,Eli Roth
6474,52867,Gus Van Sant
6475,52885,Henning Schellerup
6476,52950,Luigi Cozzi
6477,52952,Ash Brannon
6478,52967,Tim Story
6479,52973,Andrew Fleming
6480,52975,Andrew Currie
6481,53000,Quentin Tarantino
6482,53022,Werner Herzog
6483,53024,Jake Kasdan
6484,53121,Francis Veber
6485,53123,Steve Rash
6486,53125,Michael Moore
6487,53127,Michael Winterbottom
6488,53129,Mikael Håfström
6489,53138,Frank Oz
6490,53140,Len Wiseman
6491,53143,Ken Kwapis
6492,53161,Tom Shadyac
6493,53280,Michael Bay
6494,53318,David Yates
6495,53322,Dennis Dugan
6496,53326,Mark Fergus
6497,53355,Delmer Daves
6498,53435,Jennifer Baichwal
6499,53447,Julie Taymor
6500,53450,Akiva Schaffer
6501,53453,Matthew Vaughn
6502,53460,David Silverman
6503,53464,Chris Sivertson
6504,53466,Scott Hicks
6505,53468,Jon Poll
6506,53519,Paul Greengrass
6507,53550,Micha X. Peled
6508,53574,Guillaume Canet
6509,53578,Greg Mottola
6510,53808,James Huth
6511,53883,Brett Ratner
6512,53894,Doug Lefler
6513,53921,Robert Ben Garant
6514,53953,Joe Nussbaum
6515,53956,Peter Berg
6516,53972,Jeffrey Blitz
6517,53974,Fred Savage
6518,53993,Oliver Hirschbiegel
6519,53996,Shari Springer Berman
6520,54001,Rob Zombie
6521,54004,James Wan
6522,54116,Julie Delpy
6523,54121,Seth Gordon
6524,54185,Gérard Krawczyk
6525,54190,Scott Glosserman
6526,54256,Bob Odenkirk
6527,54259,John August
6528,54272,Robert Rodriguez
6529,54274,James Mangold
6530,54276,Michael Davis
6531,54281,David Wain
6532,54286,Robert Harmon
6533,54354,Joe Wright
6534,54372,Thomas Bangalter
6535,54503,Hans-Christian Schmid
6536,54617,Cristian Mungiu
6537,54648,Charles Ferguson
6538,54686,Neil Jordan
6539,54732,Paul Haggis
6540,54734,Rod Hardy
6541,54736,Kern Konwiser
6542,54745,Richard Shepard
6543,54768,David Cronenberg
6544,54771,Henriette Mantel
6545,54780,Michael Arias
6546,54785,Alek Keshishian
6547,54787,Steve Buscemi
6548,54796,Sean Ellis
6549,54881,Russell Mulcahy
6550,54908,Craig Gillespie
6551,54910,Mark Helfrich
6552,54934,Sean Penn
6553,54962,Andy Fickman
6554,54995,Ang Lee
6555,54997,David L. Cunningham
6556,54999,Bobby Farrelly
6557,55020,Peter Hedges
6558,55036,Wes Anderson
6559,55052,James Gray
6560,55061,Shekhar Kapur
6561,55067,Tony Gilroy
6562,55069,Kenneth Branagh
6563,55071,Craig Gillespie
6564,55080,David Slade
6565,55094,Ben Affleck
6566,55110,Tom Brady
6567,55112,Allan Moyle
6568,55116,Andrew Dominik
6569,55118,Bobby Moresco
6570,55156,Vincent Paronnaud
6571,55167,Anton Corbijn
6572,55190,Robin Swicord
6573,55205,Larry Fessenden
6574,55207,Jonathan King
6575,55232,Fatih Akin
6576,55241,Darren Lynn Bousman
6577,55245,Daniel G. Karslake
6578,55247,Amir Bar-Lev
6579,55250,José Padilha
6580,55253,M. Cahill
6581,55259,Ridley Scott
6582,55261,Simon J. Smith
6583,55267,Sidney Lumet
6584,55269,Julian Schnabel
6585,55272,Ethan Coen
6586,55274,Michel Gondry
6587,55276,Jamie Babbit
6588,55278,John Ford
6589,55280,Kirsten Sheridan
6590,55282,Richard Schenkman
6591,55290,Robert Redford
6592,55292,Robert Zemeckis
6593,55294,Richard Kelly
6594,55363,J.M. Kenny
6595,55391,Bruce Pittman
6596,55442,Jirí Menzel
6597,55444,Frank Darabont
6598,55451,Kevin Lima
6599,55492,Xavier Gens
6600,55553,Joby Harold
6601,55555,Chris Weitz
6602,55577,Francis Lawrence
6603,55620,Tim Hill
6604,55687,Dwayne Carey-Hill
6605,55721,Noah Baumbach
6606,55729,Todd Haynes
6607,55765,Tamara Jenkins
6608,55768,Joe Lynch
6609,55805,J.A. Bayona
6610,55814,Jason Reitman
6611,55820,James D. Scurlock
6612,55830,Kar-Wai Wong
6613,55844,Gary Hustwit
6614,55854,Rob Reiner
6615,55872,Marc Forster
6616,55908,Dario Piana
6617,55946,Goran Dukic
6618,55995,Tim Burton
6619,56003,Jon Turteltaub
6620,56012,Paul Thomas Anderson
6621,56022,Mike Nichols
6622,56060,Colin Strause
6623,56145,Jake Kasdan
6624,56152,Kenneth Branagh
6625,56156,Heitor Dhalia
6626,56169,Justin Theroux
6627,56171,Jay Russell
6628,56174,Félix Enríquez Alcalá
6629,56176,Richard LaGravenese
6630,56251,Anne Fletcher
6631,56274,Woody Allen
6632,56286,Aamir Khan
6633,56333,Eran Kolirin
6634,56336,Jaume Balagueró
6635,56339,Uwe Boll
6636,56367,Matt Reeves
6637,56379,Adam Green
6638,56389,Haruki Kadokawa
6639,56563,Tatsuo Satô
6640,56587,Mamoru Hosoda
6641,56607,David E. Talbert
6642,56620,Gregory Hoblit
6643,56715,Sylvester Stallone
6644,56757,Jason Friedberg
6645,56775,Fred Wolf
6646,56782,David Bruckner
6647,56788,Guillermo del Toro
6648,56801,Martin McDonagh
6649,56805,Julian Gilbey
6650,56837,Mitchell Lichtenstein
6651,56869,Andy Tennant
6652,56908,Doug Liman
6653,56915,Adam Brooks
6654,56921,Jieho Lee
6655,56941,Pete Travis
6656,56949,Mark Waters
6657,57147,Jon M. Chu
6658,57183,Justin Chadwick
6659,57243,Kent Alterman
6660,57274,David Schwimmer
6661,57326,Alex Gibney
6662,57368,Talia Lugacy
6663,57421,Roger Kumble
6664,57499,Roland Emmerich
6665,57502,Roger Donaldson
6666,57504,Neil Marshall
6667,57522,Jimmy Hayward
6668,57526,Michael Haneke
6669,57528,Stefan Ruzowitzky
6670,57532,Sergei Bodrov
6671,57536,Sean Fine
6672,57637,Marco Schnabel
6673,57640,George A. Romero
6674,57669,Mark Palansky
6675,57772,Paulo Morelli
6676,57843,Peter Joseph
6677,57910,Dave Bullock
6678,57951,Dean DeBlois
6679,58025,David Gordon Green
6680,58047,Ilmar Raag
6681,58078,Christopher Nolan
6682,58103,Jeff Wadlow
6683,58105,Steven Brill
6684,58107,Francis Ford Coppola
6685,58154,Robert Luketic
6686,58156,Noam Murro
6687,58162,Isaac Florentine
6688,58191,George Clooney
6689,58287,Xiaogang Feng
6690,58291,Takashi Miike
6691,58293,Kimberly Peirce
6692,58295,Martin Scorsese
6693,58297,Alexandre Bustillo
6694,58299,Jennifer Flackett
6695,58301,Carter Smith
6696,58303,Nicholas Stoller
6697,58306,Craig Mazin
6698,58309,David Ayer
6699,58315,Tom McCarthy
6700,58332,Jon Hurwitz
6701,58347,Jan Kounen
6702,58351,Lana Wachowski
6703,58376,Rob Minkoff
6704,58404,Mike Leigh
6705,58425,Larry Charles
6706,58492,Steve Barker
6707,58554,Andy Hurst
6708,58559,Garth Jennings
6709,58627,Michael Blieden
6710,58655,John Jeffcoat
6711,58783,Michael McCullers
6712,58803,Nathan Frankowski
6713,58806,Nelson McCormick
6714,58826,Jon Favreau
6715,58839,Paul Weiland
6716,58842,David Mamet
6717,58870,Pierre Morel
6718,58876,Tarsem Singh
6719,58879,Tom Vaughan
6720,58964,Andrew Waller
6721,58972,Alejandro Monteverde
6722,58975,Andrew Adamson
6723,58998,Jonah Markowitz
6724,59014,Gregory Wilson
6725,59016,Steven Spielberg
6726,59018,Pratibha Parmar
6727,59022,Michael Patrick King
6728,59026,Bryan Bertino
6729,59037,Chris Bell
6730,59103,Jonathan Levine
6731,59118,Mark Osborne
6732,59126,Jay Roach
6733,59129,Koen Mortier
6734,59131,Dennis Dugan
6735,59141,Stuart Gordon
6736,59143,James Glickenhaus
6737,59220,Marcos Siega
6738,59258,John Crowley
6739,59295,Adam Green
6740,59306,M. Night Shyamalan
6741,59315,Louis Leterrier
6742,59333,Roger Spottiswoode
6743,59336,Andrew Stanton
6744,59369,Timur Bekmambetov
6745,59387,Peter Berg
6746,59421,Peter Segal
6747,59429,Martin Gero
6748,59440,Oliver Parker
6749,59501,Peter Avanzino
6750,59549,Patricia Rozema
6751,59604,Alex Gibney
6752,59615,Jonathan Levine
6753,59667,Sion Sono
6754,59725,Werner Herzog
6755,59727,Jay Lee
6756,59731,Jules Bass
6757,59738,Nick Broomfield
6758,59784,Phyllida Lloyd
6759,59810,Dany Boon
6760,59814,Greg McLean
6761,59900,Bill Melendez
6762,59915,Eric Brevig
6763,59947,Brian Robbins
6764,59985,Noboru Iguchi
6765,59995,Paddy Breathnach
6766,60030,Brad Anderson
6767,60037,Martin Wood
6768,60040,Zack Snyder
6769,60046,Jeff Nichols
6770,60069,Paul Soter
6771,60072,Ric Roman Waugh
6772,60074,Adam McKay
6773,60126,Chris Carter
6774,60128,James Marsh
6775,60141,Jules Bass
6776,60161,Vadim Jean
6777,60289,Marc Schölermann
6778,60291,Bruce McDonald
6779,60293,Rodrigo Plá
6780,60303,John Maybury
6781,60333,Vladimir Bortko
6782,60363,Rob Cohen
6783,60365,Ryûhei Kitamura
6784,60389,Courtney Hunt
6785,60397,Woody Allen
6786,60408,Yasuhiro Aoki
6787,60471,Paul Schrader
6788,60487,David Gordon Green
6789,60514,John Woo
6790,60516,Sanaa Hamri
6791,60522,Larry Bishop
6792,60538,Kenny Ortega
6793,60647,Ben Stiller
6794,60674,Dave Filoni
6795,60684,Mark Pellington
6796,60735,Simon Hunter
6797,60737,Ari Folman
6798,60753,Tomas Alfredson
6799,60756,Andrew Fleming
6800,60760,Paul W.S. Anderson
6801,60766,Fred Wolf
6802,60803,Peter Cattaneo
6803,60818,Patrick Creadon
6804,60832,Alexandre Aja
6805,60857,Takashi Miike
6806,60885,Shane Meadows
6807,60894,Ethan Coen
6808,60904,Jason Friedberg
6809,60937,Mathieu Kassovitz
6810,60941,Jeffrey Nachmanoff
6811,60943,Tom Kuntz
6812,60950,Frank Miller
6813,60979,Danny Pang
6814,61011,Yang Zhang
6815,61024,Eduardo Sánchez
6816,61026,Jon Avnet
6817,61071,Neil LaBute
6818,61073,David Koepp
6819,61123,Lance Mungia
6820,61132,Ed Harris
6821,61160,Frank Sudol
6822,61167,D.J. Caruso
6823,61210,Robert B. Weide
6824,61236,Peter Sollett
6825,61240,Mikio Naruse
6826,61246,Matteo Garrone
6827,61248,Saul Dibb
6828,61250,Michael Roesch
6829,61255,Jonathan Demme
6830,61257,Ridley Scott
6831,61262,Gil Kenan
6832,61289,Stuart Paton
6833,61319,John Moore
6834,61323,Kevin Smith
6835,61348,Oliver Stone
6836,61350,Howard Deutch
6837,61352,Charlie Kaufman
6838,61394,Gina Prince-Bythewood
6839,61401,David Zucker
6840,61406,Dennis Gansel
6841,61465,Wim Wenders
6842,61628,Gurinder Chadha
6843,61692,Gavin O'Connor
6844,61697,Gary Fleder
6845,61705,Michael Vejar
6846,61729,J. Michael Straczynski
6847,61818,Guy Ritchie
6848,61986,Dwayne Carey-Hill
6849,62008,Eric Darnell
6850,62081,Fernando Meirelles
6851,62113,Clint Eastwood
6852,62155,John Hillcoat
6853,62208,Danny Boyle
6854,62250,Marc Forster
6855,62293,David Wain
6856,62299,Leos Carax
6857,62336,Mabrouk El Mechri
6858,62344,Robert Iscove
6859,62374,Takashi Miike
6860,62376,Marco Kreuzpaintner
6861,62383,Matthew Diamond
6862,62394,David Hackl
6863,62434,Sean Anders
6864,62437,Pavel Lungin
6865,62439,Raja Gosnell
6866,62511,Seijun Suzuki
6867,62553,Laurent Cantet
6868,62586,Toby Wilkins
6869,62644,Baz Luhrmann
6870,62662,Byron Howard
6871,62718,Gus Van Sant
6872,62792,Catherine Hardwicke
6873,62799,Tom Shankland
6874,62834,Olivier Megaton
6875,62836,Seth Gordon
6876,62849,Mark Herman
6877,62956,Alex Kendrick
6878,62970,Tony Leondis
6879,62999,Steve McQueen
6880,63033,Lexi Alexander
6881,63062,Gary Trousdale
6882,63072,Sophie Fiennes
6883,63082,Nick Park
6884,63113,Scott Derrickson
6885,63131,Steven Soderbergh
6886,63179,Steven Soderbergh
6887,63222,John Patrick Shanley
6888,63239,Clint Eastwood
6889,63276,Ron Howard
6890,63312,Stephen Daldry
6891,63393,Masahiro Andô
6892,63433,Gabriele Muccino
6893,63436,Darren Aronofsky
6894,63479,David Fincher
6895,63515,Peyton Reed
6896,63540,Bryan Singer
6897,63768,Makoto Shinkai
6898,63808,David Michael Latt
6899,63826,Nic Balthazar
6900,63853,Adam Shankman
6901,63859,Clark Gregg
6902,63876,Sam Mendes
6903,63992,Paul Weiland
6904,64010,Richard Boden
6905,64030,Kurt Kuenne
6906,64032,Nick Moore
6907,64034,Edward Zwick
6908,64114,Peter Joseph
6909,64116,David Frankel
6910,64167,Hayao Miyazaki
6911,64197,Lewis Milestone
6912,64231,Wilson Yip
6913,64249,Sam Fell
6914,64278,Gary Winick
6915,64285,Matt Vancil
6916,64497,Jean-François Richet
6917,64499,Patrick Lussier
6918,64501,Stuart Townsend
6919,64575,Nacho Vigalondo
6920,64614,Pitof
6921,64620,Patrick Tatopoulos
6922,64622,Iain Softley
6923,64695,Roland Mesa
6924,64716,Steve Zacharias
6925,64839,Steve Carr
6926,64957,George Tillman Jr.
6927,64969,Charles Guard
6928,64983,Howard McCain
6929,64993,James Watkins
6930,64997,Henry Selick
6931,65037,Paul McGuigan
6932,65088,Tom Tykwer
6933,65126,Ken Kwapis
6934,65130,Stephen Herek
6935,65133,Peter Avanzino
6936,65135,Xavier Gens
6937,65188,Leila Conners
6938,65193,Fuminori Kizaki
6939,65216,Yôjirô Takita
6940,65225,Bruce Campbell
6941,65230,Judd Apatow
6942,65261,Hannes Stöhr
6943,65350,Sam Mendes
6944,65359,Paolo Sorrentino
6945,65514,Marcus Nispel
6946,65577,Jee-woon Kim
6947,65585,Harald Zwart
6948,65588,Don Bluth
6949,65596,Paul Andrew Williams
6950,65601,John Hamburg
6951,65631,Gregg Bishop
6952,65642,Peter Cornwell
6953,65651,Tony Gilroy
6954,65682,Alex Proyas
6955,65685,Niels Arden Oplev
6956,65738,Christine Jeffs
6957,65740,Raman Hui
6958,65802,Greg Marcks
6959,65810,Rob Letterman
6960,65882,Uli Edel
6961,65982,Rob Schneider
6962,66090,Joel Viertel
6963,66097,Sacha Gervasi
6964,66171,Jody Hill
6965,66198,Greg Mottola
6966,66203,P.J. Hogan
6967,66240,Seth Grossman
6968,66297,Clyde Bruckman
6969,66310,Justin Lin
6970,66320,Armando Iannucci
6971,66335,Richard Curtis
6972,66371,Burr Steers
6973,66427,Quentin Tarantino
6974,66509,Kevin Macdonald
6975,66511,Tom Hooper
6976,66544,Mark Neveldine
6977,66665,Duncan Jones
6978,66744,Jean-Marc Vallée
6979,66783,Gavin Hood
6980,66785,Cary Joji Fukunaga
6981,66798,J.J. Abrams
6982,66915,Sean McGinly
6983,66934,Steno
6984,66943,John Woo
6985,67087,Alastair Fothergill
6986,67168,Jan Harlan
6987,67186,Wayne Kramer
6988,67193,Ron Howard
6989,67197,Michael Winner
6990,67255,Danny Leiner
6991,67267,Timothy Linh Bui
6992,67295,Kyle Newman
6993,67361,McG
6994,67408,Shawn Levy
6995,67508,Tom Gustafson
6996,67534,Rian Johnson
6997,67618,Roberto Rossellini
6998,67665,Éric Lartigau
6999,67695,Joe Wright
7000,67734,Hideaki Anno
7001,67788,Sam Raimi
7002,67799,Pete Docter
7003,67888,Seiji Mizushima
7004,67923,Will Gluck
7005,67997,Bertrand Tavernier
7006,68073,Todd Phillips
7007,68135,John Madden
7008,68157,Lars von Trier
7009,68159,David Moore
7010,68194,Stephen Bradley
7011,68205,Robert Guédiguian
7012,68237,John R. Cherry III
7013,68269,Hal Haberman
7014,68319,Tommy Wirkola
7015,68347,Brad Silberling
7016,68358,Karey Kirkpatrick
7017,68444,Tony Scott
7018,68480,Cyrus Nowrasteh
7019,68486,Anne Fletcher
7020,68522,Harold Ramis
7021,68536,Kevin Connor
7022,68552,Mark A.Z. Dippé
7023,68554,Kathryn Bigelow
7024,68597,Laurie Lynd
7025,68600,Jim Jarmusch
7026,68650,Eric Zala
7027,68659,Michael Bay
7028,68791,Yann Arthus-Bertrand
7029,68793,Woody Allen
7030,68835,Mark Waters
7031,68848,Michael Mann
7032,68872,Carlos Saldanha
7033,68886,Kevin Hooks
7034,68932,Karen Disher
7035,68945,Nick Cassavetes
7036,68952,Stacy Title
7037,68954,Daniel DelPurgatorio
7038,68959,Marc Webb
7039,69069,Larry Charles
7040,69118,Jonathan Frakes
7041,69122,David Yates
7042,69131,Robert Young
7043,69134,Hans Horn
7044,69140,Terry Gilliam
7045,69211,Jens Hoffmann
7046,69224,Lynn Shelton
7047,69227,Denis Villeneuve
7048,69251,Jaume Collet-Serra
7049,69275,Robert Luketic
7050,69278,Marcus Dunstan
7051,69304,David Twohy
7052,69306,Neill Blomkamp
7053,69394,Nora Ephron
7054,69406,Steve Shill
7055,69436,Andy Fickman
7056,69453,Peter Chelsom
7057,69469,Stephen Sommers
7058,69481,Renny Harlin
7059,69495,Joachim Rønning
7060,69516,Mack V. Wright
7061,69524,Masayuki
7062,69526,Steven Schachter
7063,69529,Neal Brennan
7064,69604,Robert Schwentke
7065,69606,Shamim Sarif
7066,69640,Zach Cregger
7067,69644,Chris Columbus
7068,69654,Nicholas Jasenovec
7069,69685,Hoyt Yeatman
7070,69712,John Glen
7071,69720,Francis Ford Coppola
7072,69746,Nicolas Winding Refn
7073,69757,Davis Guggenheim
7074,69784,Donald Petrie
7075,69805,Claudio Fragasso
7076,69844,Ang Lee
7077,69849,Cher
7078,69860,Rob Zombie
7079,69904,Juan José Campanella
7080,69951,Shane Acker
7081,69953,Gareth Carrivick
7082,69988,Michael Haneke
7083,70015,Lauren Montgomery
7084,70159,Geoffrey O'Connor
7085,70183,Christian Alvart
7086,70206,Juan Antonio Bardem
7087,70208,Grant Heslov
7088,70286,Chris Bouchard
7089,70293,Karyn Kusama
7090,70301,Steven Soderbergh
7091,70305,Mike Judge
7092,70334,David R. Ellis
7093,70336,Mark Neveldine
7094,70361,Phil Lord
7095,70451,Tyler Perry
7096,70492,Robert Kenner
7097,70521,Nathan Juran
7098,70533,Park Chan-Wook
7099,70545,Jane Campion
7100,70565,Joel Schumacher
7101,70599,Oren Peli
7102,70637,Bobcat Goldthwait
7103,70641,Hirokazu Koreeda
7104,70663,Georges Franju
7105,70687,Louie Psihoyos
7106,70697,Ethan Coen
7107,70703,Raymond De Felitta
7108,70708,Jamin Winans
7109,70728,Tarik Saleh
7110,70862,Rob Zombie
7111,70932,Michael Dougherty
7112,70946,Drew Barrymore
7113,70984,Ricky Gervais
7114,70990,Jonathan Mostow
